,C0001,C0003,C0004,C0005,C0006,C0008,C0009,C0010,C0012,C0013,C0014,C0015,C0016,C0017,C0018,C0019,C0020,C0021,C0022,C0023,C0024,C0025,C0026,C0027,C0028,C0029,C0030,C0031,C0032,C0033,C0035,C0036,C0038,C0039,C0040,C0041,C0042,C0044,C0045,C0046,C0047,C0048,C0049,C0052,C0053,C0054,C0057,C0061,C0062,C0065,C0068,C0069,C0070,C0071,C0073,C0076,C0078,C0079,C0080,C0081,C0082,C0083,C0084,C0085,C0086,C0087,C0089,C0090,C0093,C0094,C0096,C0098,C0099,C0100,C0101,C0102,C0103,C0105,C0106,C0110,C0111,C0113,C0114,C0115,C0117,C0119,C0120,C0121,C0124,C0126,C0127,C0129,C0131,C0134,C0136,C0138,C0139
C0049,4.253967573821155,7.349651717068279,4.271091694696402,4.929914732647348,3.0272347357673253,3.5402955923300974,2.978205360221623,10.288797313044967,5.961810564753778,2.682858324023119,0.25933412667378736,3.2663618848161224,3.329114452743914,5.859124503505283,3.3516162039161235,3.0891371004758956,4.588779001257043,12.912142800166885,4.929914732647348,3.400766618649543,5.3343990536392205,0.2552227095796822,3.225364360247364,5.97297494317553,3.2396766611419596,3.0549233473699577,4.319881696060159,13.381686149028978,13.670844099295246,3.434085988088295,3.882372850776002,3.0374605343238517,5.590481577694293,3.250276498690896,1.2913379114350854,2.3225786583484576,4.076272657465225,5.987336665194995,16.39606464737093,3.0853421544888304,3.2646443695181113,3.839770270692592,0.0,2.1662685294219606,5.1352265210319485,3.4090913750274328,3.347712835954428,7.323739158257554,3.1196759279866764,0.5392710951215458,2.4999683357134845,14.863070410887746,3.4071842507127132,0.4485784446185102,3.8247329570484907,3.258170835514795,12.828374181059402,3.4301307304938295,2.756778049062453,4.805881983621609,14.085031952742296,3.356724039915102,4.492619406503836,5.653496019001935,4.581131144680441,7.493426425287137,7.44694751516157,13.670844099295246,3.0862627657396,3.38139639297506,4.520631134845188,6.0571378014157835,3.226869711807319,4.030643385101503,5.586742525404407,0.9294725620580236,4.86685486391679,3.7413649620286136,2.6975488988116023,3.2713233233641765,2.370164944456739,5.177540369683063,17.05511708089371,4.0158759191550235,3.3572312661888692,5.346918629618917,2.985378822695023,6.222843055667217,4.414421687576116,3.524369502498731,2.858274895598941,19.077412732562834,2.758400802898044,2.0809990584886378,3.23442080977783,1.3533478087232331,5.357355857677762
C0052,2.8444752210832727,6.5367508306711555,2.759617093675505,3.3620427949776426,3.2468902466460703,2.236934668966196,4.337814716417606,8.492239781758398,4.086207161216129,1.8327716946972148,1.9082803186201933,2.337226311669162,2.132902547686153,4.442264710760812,2.1416721905996807,4.716886762353754,3.157528571680593,11.205019604759329,3.3620427949776426,3.272178709663659,3.9389979098995935,1.9774730542628365,2.0274040500930526,4.097096556929189,2.1007483213779,3.658574937566573,2.8507748632269228,11.525534030021948,11.88858910950016,3.5731872587123474,5.5285860749049265,3.776401436300122,4.183051300923685,3.1864800469352668,1.0381814634025799,2.3210976977381126,2.7529627368615395,4.151338376221938,14.679573432579375,3.0809981205609804,2.127507215345795,2.471673206945192,2.1662685294219606,0.0,3.7410760657093163,3.3670701652348933,2.1055716993891216,8.902797190290757,3.4004520095304698,1.6479606207109887,1.3804159913436511,13.159953592799674,2.156023052785971,1.8689819116917759,2.414077957868016,1.2905656174431495,11.112573768967719,3.71608524849662,1.3040050577666107,3.034666772443148,12.091053130185811,2.139373124176717,3.3059053504527594,3.887052446650814,3.157308869779057,9.363820194429973,9.457703981214433,11.88858910950016,1.0369356729955392,2.16654325392527,3.306223204534899,4.899952132350383,2.152656735542662,5.781671039756454,4.485860887930553,1.3848841619763488,5.417971691966816,2.4072832964331385,1.8417148943217427,2.6648032856937047,2.493034363991243,3.783392176795768,15.301145309249302,2.8291718167902906,3.190319798022992,3.952822841178097,4.080473485386249,7.994225426052336,3.037158627328634,2.2413580317340536,2.132917882902022,16.92851856659392,0.8031646456102419,0.10142218785365674,3.1462777825940336,0.8131555196335841,3.58101896712585
C0053,0.9102263993041747,3.073083459499386,0.9848893595257767,6.057461779433131,6.985999918498068,1.6078500297971983,5.184022533968017,9.832363622596608,5.939702686404462,2.4594373149075004,4.956517180683947,1.9128714576583066,1.807587849756465,0.7265467685507293,1.7858863578826722,5.846806109959724,6.092826522119216,12.585723676568042,6.057461779433131,2.6621172949838066,0.20205875401259196,5.096537969285671,1.9138005728896268,5.946693254832278,1.8955529704446372,3.7994296971482933,0.8903087785937055,12.448910497100785,13.022177212668709,3.081403486363193,6.439950609472204,7.49829060463055,0.4575172034599754,2.774162412009806,3.953359623675965,6.062114919104007,5.908462587097985,6.095105172723775,15.873333285508856,2.879078005055843,1.8706192518231173,1.3181094586194808,5.1352265210319485,3.7410760657093163,0.0,2.791828492582796,1.7942175281557635,9.044521067289358,3.287976299815888,4.6564411400602745,5.026492655996642,14.451029535666878,1.7344095559572543,4.687831630878583,1.3543455307739227,4.205762809080564,12.475944441947941,3.3289188356093384,2.5130410220471187,5.474516259272701,12.445572312022021,1.7814528859715428,6.468142585655058,6.071962114297937,6.101694277265622,10.175612512427804,10.703258516844123,13.022177212668709,2.8722566695761302,1.7559950920057616,6.4423905666855505,1.2477709953247655,1.9117098101189678,6.838644741259762,7.536014329724076,4.241930276310841,4.449760133047135,1.4080862823580604,5.488201466855524,2.1243805043688733,6.233866545031338,0.043085068507594367,16.36834379588742,1.1389701560472187,2.6128013685794707,0.21542522715820164,4.658821654085854,8.701375258893238,6.065435461509593,1.6195415041233618,2.337776623661817,16.00140575831844,2.9618570556590047,3.735802498382279,2.742459548954998,4.175915897121817,5.832235683992474
C0054,2.333933878490959,4.044256520200833,2.522006351461805,6.6535601844904395,6.150634495706844,1.985671001695735,2.4118004183953783,11.426101420793046,7.102032038806858,1.6118735415325405,3.354844888045696,1.434197943118742,1.8258405304238918,3.357066953036253,1.8443598556485952,3.0873550840604316,6.498396856514937,14.194473017036294,6.6535601844904395,0.14507952572820887,2.9307511835239026,3.5057131726429134,1.844453348438539,7.111823333878009,1.7537460248384802,1.0135551825093465,2.4665553878511406,14.30893056824947,14.776039960175487,0.3127869779884558,3.6490194954865083,6.3656547644698875,3.1365042293463596,0.1826786765877511,2.7851510994976048,5.2637851769555075,6.116748427180525,7.20982134409302,17.617437971538006,0.3284732851515263,1.7462664132141978,2.1319644082242197,3.4090913750274328,3.3670701652348933,2.791828492582796,0.0,1.894188225839435,6.404956422158231,0.5140466867921396,3.142771916808084,4.682456514098794,16.12916966480456,1.9037980493804099,3.014003447108863,2.200668583540871,4.513630725100977,14.093669353668238,0.5622944678333518,2.3295080675741873,6.228123966943369,14.579551272517959,1.8552340018354816,6.67272917337038,7.029950458131329,6.4997984801342765,7.411897253085569,7.911794060777845,14.776039960175487,3.244571079559271,1.8492056484557742,6.672233254440514,3.154999353470431,1.660271471998823,4.050499729850495,7.85215637607227,2.8284228273135152,2.148686841644797,2.056443064725409,5.109943960660632,0.9464266716241395,5.387062413481238,2.8202426358412462,18.185845418094246,1.87528604197262,0.22704617323384504,2.9374714753467623,1.877166282372494,5.937376184578126,6.390714861306442,1.9525589600521875,1.3354430478623422,18.61794853898226,3.023639550764393,3.2904475977614873,0.2208107783632092,3.200767466704078,6.733882595869008
C0057,0.9072698774058843,4.431216395280427,0.9541382966777672,5.021684236870793,5.322678487838053,0.1958427585198118,3.9170625514258792,9.56453465692456,5.2968531363521345,0.7147597235256152,3.163786538404932,0.4600052561067913,0.06838489343335324,2.5206450370508926,0.05256052282319909,4.516172969729511,4.94273465771172,12.337398948058258,5.021684236870793,1.7534746411490285,1.9953186216620995,3.3028998672615884,0.12462791098229745,5.306101592778594,0.1616948928526614,2.6919966777422455,0.9831663573358662,12.421238505250422,12.899208555754813,2.1964370424649013,5.222124203547584,5.7707254004500514,2.2515235547599253,1.7652172569412021,2.162579995222268,4.390942188557323,4.6433783581742025,5.41817189410363,15.745014554929597,1.7677669103433147,0.15686228487205933,0.49600884655407856,3.347712835954428,2.1055716993891216,1.7942175281557635,1.894188225839435,0.0,8.23686096057609,2.223057149373953,2.8627517388617076,3.473683485637704,14.264344328065004,0.05980797235434496,2.9020836861999273,0.4978014464794114,2.930061490532042,12.23491962424644,2.4285190519492437,0.8019470481167938,4.527455068048728,12.68837346233094,0.04348226443284862,5.215323975289619,5.279415314462569,4.947486697233656,9.102548217537063,9.469511029297642,12.899208555754813,1.5311807009687817,0.06480569523490291,5.202452700260525,2.838610648480954,0.24592368573746942,5.5821503880512795,6.364446206761411,2.4480509318016503,4.01894205083875,0.3947140810566961,3.939149572461674,0.9486024964764759,4.5533922418779404,1.8369974490233458,16.305121333470737,0.7352828994408542,1.6674923076043278,2.0082473739019906,3.4559485373490184,7.640966518721314,4.868746838063711,0.17679005215358862,0.7310426023842769,16.858406408074185,1.442180674117512,2.0750039539063048,1.718911692971294,2.4108816696301822,4.995252907832507
C0061,8.732373367783287,8.562011680763863,8.925668564689472,12.157322799893175,10.121172798466366,8.35941892892755,4.565514593100825,17.39496421416967,12.988316103433444,7.733059191395472,7.514733599536072,7.790019771976367,8.169765311814823,9.436400617578354,8.191973118369722,4.2509699934042136,11.85807033314781,20.100576946078725,12.157322799893175,6.5498138960399235,9.135116183346067,7.576083636602353,8.160356149616188,12.999166295052033,8.0811777066826,5.55019752451184,8.865876419209949,20.41296483687744,20.79102163865292,6.092191648081153,3.4435761765571122,9.773852623222686,9.28176461556539,6.4986256103429225,7.8994531912165336,9.59798469604858,11.362083001594586,13.053623452491415,23.579294137262167,6.473169866797769,8.080783604506273,8.532379565086456,7.323739158257554,8.902797190290757,9.044521067289358,6.404956422158231,8.23686096057609,0.0,6.0154851849028965,7.586603370357228,9.757621984579227,22.05639428768988,8.25878121343502,7.3170524353120685,8.597442492756166,10.192517319346994,20.00980490756379,5.844072393166527,8.416248499900242,11.91841700952311,20.856779485925856,8.203133332154794,11.807771653056802,12.777006377625789,11.852400426367323,1.8753351452556788,3.069640428545867,20.79102163865292,9.285006265409297,8.202979273815233,11.832906410232725,8.8930175043187,7.9915061493966615,3.3192459720157186,12.910320239546593,7.63098766515594,4.650382629774041,8.452014141675802,10.010676539917483,7.323065648335317,9.608112564615299,9.062847322540707,24.203939342795444,8.272976014199175,6.625700005198443,9.137815394344452,4.880226609948586,1.4639416794828193,11.694808662507828,8.325938922350986,7.551337279957877,25.012013744706177,8.97445217491339,8.801964101847803,6.542822946525143,8.268828513187673,12.471276481399956
C0062,2.7741134159246026,4.484666307053361,2.94858126561489,6.74392763563358,5.978816160398306,2.3443365574623116,1.9019618476924465,11.647039562727304,7.2846236874103845,1.7936962214437941,3.099933543094217,1.7745589804201234,2.1555782579402103,3.8668414097386505,2.1773949630928904,2.575159069464835,6.557354733059605,14.406739047682471,6.74392763563358,0.628804403170055,3.4326062355792963,3.2463527198344178,2.151606562391967,7.294751039848402,2.0693483759551525,0.5128501953283431,2.90413634630004,14.569753318812445,15.01466266309675,0.339587180397978,3.1541236261507613,6.130146941597302,3.642921244551413,0.5176984324152375,2.68234025107997,5.120247417638792,6.147805096247734,7.382438120146745,17.847277462156033,0.45841661041135884,2.06767058319484,2.529525455542813,3.1196759279866764,3.4004520095304698,3.287976299815888,0.5140466867921396,2.223057149373953,6.0154851849028965,0.0,2.922387887327746,4.65077897098391,16.349321367144974,2.2436351197673594,2.758694782496542,2.5900819510654878,4.614044799423713,14.308001099003974,0.3299306196264606,2.516753377544048,6.355351444666868,14.894870111041927,2.1885497900515483,6.691188392243712,7.1779121409167805,6.557364298980844,6.953663561417692,7.423332588869258,15.01466266309675,3.4326025984660533,2.1878427468706887,6.695382240705076,3.6660112424273867,1.9785211617298395,3.5507431726437417,7.871600487156471,2.656805644013076,2.0175308698985175,2.4443391030284634,5.056313380939327,1.3146424136957287,5.230218741623236,3.317766460804171,18.42930482640161,2.321420040806311,0.6755159749258371,3.4397441059731824,1.371374901682425,5.481278900582893,6.437235745280212,2.310864932413262,1.5648314288783558,19.039577375491085,3.174242602143734,3.3145604898549887,0.5546669592160522,3.1115683600760184,6.8770817773039195
C0065,3.7642450257475923,6.985479281149889,3.769574750977636,4.586546550313359,3.068264557154628,3.0522295093662652,3.1183502884102134,9.910410936898689,5.548287627445517,2.2258108299643267,0.3070044838826764,2.8217414511637267,2.8493435424855686,5.382472512676077,2.870698717926342,3.335822519905805,4.273103343059184,12.563887584765773,4.586546550313359,3.1140380115560813,4.85706610193281,0.44015232573603474,2.742640578024252,5.559430033516882,2.7647718185775534,2.945636520164973,3.823746227167979,12.98906637961552,13.301151616844184,3.212850959166318,4.147363867040172,3.223003603295075,5.113371983031527,2.972506651070491,0.7560311411405387,2.254474239267998,3.775542887238202,5.584758074400854,16.048469705183663,2.8143585547925767,2.790679487825982,3.349324712885999,0.5392710951215458,1.6479606207109887,4.6564411400602745,3.142771916808084,2.8627517388617076,7.586603370357228,2.922387887327746,0.0,2.1713456633712367,14.518140222664258,2.9225317891360434,0.2699221781144655,3.329089232599954,2.797708144742787,12.47747599239719,3.246615587496267,2.236222690532258,4.411450416450373,13.647583005172223,2.8750140239125135,4.232933688679357,5.267334446599561,4.267082140359786,7.863352317465953,7.8751283963932,13.301151616844184,2.5480805132636504,2.900600293806309,4.254950136665236,5.621735863714588,2.760152399916021,4.3385905629165515,5.365509266199702,0.4149459760550657,4.790721466475436,3.2533698796044934,2.4434723774116196,2.880979400174871,2.341602689795603,4.69911131406426,16.696703203024658,3.551975966121088,3.0601388348008176,4.8698648109785045,3.030846798901374,6.551044511737596,4.108338847248561,3.0384213384275633,2.429416492681907,18.574145244469253,2.219271601216756,1.5587293805303692,2.9503114757850173,0.8376725521709707,4.9664751447403646
C0068,4.155450357569099,7.899389289438814,4.042812389964609,2.430238820260248,2.037108633854615,3.5930455102559438,5.2607705375988365,7.793402731022622,3.5160607882651522,3.202338716393946,2.2741856138534184,3.7176176857426393,3.50484072654125,5.701344737703613,3.512157541929821,5.507077963823945,2.1022488525826444,10.413208004664748,2.430238820260248,4.599212258258381,5.2184232955682495,2.2465811737180204,3.4014195024108798,3.5271573467588917,3.4774068823743205,4.834874249934358,4.1439206646290225,10.892933277522285,11.171899621086625,4.860798257138864,6.318621460032292,2.7270459083313834,5.451967067220349,4.4999432148531175,2.000889511892176,1.2077870833972946,1.606026945504264,3.5230584831462055,13.897498726372984,4.379599039459421,3.503866508343744,3.8072298535844524,2.4999683357134845,1.3804159913436511,5.026492655996642,4.682456514098794,3.473683485637704,9.757621984579227,4.65077897098391,2.1713456633712367,0.0,12.36503819765325,3.5217474093858088,2.441146244526906,3.742278994579567,1.1930199468371356,10.328988215991806,4.976671997613263,2.6761661053732047,2.3404024424992853,11.653886490503632,3.5091938331799573,2.089707879441897,3.170871640323807,2.0960036199619236,9.993214690416428,9.925391596052858,11.171899621086625,2.1650073105318737,3.5359599128965167,2.1053520359267845,6.2228923202125515,3.5316375845760635,6.502760031654887,3.254376765567005,2.1696920455653985,6.653924801669957,3.752152990813786,0.46639531223008246,4.0345761194361005,1.3906123352111799,5.067587618539387,14.555186291617119,4.186064404583408,4.5210150762535575,5.232287864826397,5.10795442463149,8.70919926918342,1.9372086211034465,3.600372717453418,3.5005701335803043,16.879517649223693,2.076572011657705,1.4319002909905338,4.4626474592885526,1.5743476491390367,2.881738823829062
C0069,14.185597779157774,17.18807586466909,13.962646744876377,9.935489885010442,12.688258772947021,14.216538695578446,17.495448325967775,4.703408851381177,9.088707048663549,14.557467076645649,14.639120764893033,14.717102246544329,14.33108907685662,14.60405408229603,14.316450607566358,17.83057340350753,10.278168924394501,1.9559133144571024,9.935489885010442,15.995764291221342,14.506028181583972,14.608633858689497,14.296082246562367,9.078130517441641,14.389974897643311,16.713825013835113,14.067446104944407,2.2628339914020588,1.4820364530859502,16.41185180046525,18.64651050220659,13.40234478559768,14.548950474573555,15.977341030432461,14.156983195262695,12.829590764981376,10.79706290244209,9.011327158363011,1.5350272683521056,15.93458193137626,14.401236913521185,14.173836496916003,14.863070410887746,13.159953592799674,14.451029535666878,16.12916966480456,14.264344328065004,22.05639428768988,16.349321367144974,14.518140222664258,12.36503819765325,0.0,14.266967450949457,14.787040891027086,14.089246103884989,11.869462350733757,2.0474571964532764,16.61791907223648,13.83282342299109,10.138161585354187,3.682662235555592,14.30628242092004,10.44462351390838,9.279390548118895,10.28664164068438,22.355287229949194,22.222783382340612,1.4820364530859502,12.917012409781737,14.317745028810734,10.40595896654564,15.458312450873697,14.482847910144304,18.856058924749785,9.531177958142887,14.433529700882298,18.275246663992416,14.213512466571917,12.19202200703478,15.201886800714846,12.889093645219925,14.46327354638966,2.246343422248528,14.572429876820014,15.907563515272532,14.513426390210663,17.23154969662231,21.06905548448789,10.457545428613326,14.246871993826451,14.806349767916053,9.342951612706027,13.188004987286819,13.2601512142558,15.930804083054676,13.793585044877023,9.585126307100866
C0070,0.8482835612449998,4.380894363881577,0.8992401513095791,5.049362882844507,5.376765439763639,0.1397055932036361,3.9527251314564738,9.568159763032357,5.309770347352101,0.7692549052261913,3.2235185027665545,0.47201092416643253,0.0985060176361901,2.4608382653408194,0.07248259040069482,4.555410571024763,4.97492991873851,12.341550973740585,5.049362882844507,1.7620153246632568,1.9355140195114264,3.3626786960777904,0.18268111132004258,5.318949432858647,0.20326201219068318,2.717124515310388,0.9257879541262705,12.417981718011788,12.899302015334971,2.208237927429815,5.257404686629819,5.827661392468702,2.1917170817866714,1.7790286900101862,2.2221836682366396,4.445101616993038,4.679975508255875,5.432550444794166,15.74601095609141,1.7870145555351238,0.1915651162062125,0.4381846330234038,3.4071842507127132,2.156023052785971,1.7344095559572543,1.9037980493804099,0.05980797235434496,8.25878121343502,2.2436351197673594,2.9225317891360434,3.5217474093858088,14.266967450949457,0.0,2.9614448966312246,0.44379635528150035,2.963941841702499,12.23878902152052,2.4427024543833324,0.8534995476303844,4.550806033893065,12.676259842517847,0.062318570967464786,5.252023640209981,5.29795609707946,4.97985586782223,9.13467476111916,9.507764352395418,12.899302015334971,1.5612875039685516,0.05580235365411857,5.238611381703307,2.7815986200037632,0.27668659420962,5.619335983145078,6.398847619140279,2.5078399413105985,4.021170837403464,0.33610226518582437,3.987472354264519,0.9573728717692389,4.608025381551356,1.7771897349031556,16.30404764343751,0.6798031840073238,1.6768088911982661,1.9484445840430813,3.4878712084693015,7.671919736978293,4.902764101908788,0.11795207349620163,0.771399803596859,16.8274569000068,1.4829826728287772,2.1268734955988093,1.7329616801078604,2.4690381781492694,5.015063750915498
C0071,3.8088840793223553,6.91954591164916,3.8297616475701943,4.856100773193256,3.269873091720246,3.0952345067140326,2.857205249712029,10.176696911764468,5.810122548631694,2.2343792362305703,0.34196760660341496,2.8180210673142985,2.882499621303989,5.411366083393366,2.905186517145737,3.0661786752274147,4.542989222635848,12.83264814343867,4.856100773193256,2.996487896545192,4.886789462035104,0.4917553292830381,2.779365429212326,5.821256124929796,2.792382437372941,2.74603579957325,3.876578151061973,13.253212528528337,13.568153790434577,3.061281800837365,3.8775036078383054,3.3714586950955328,5.142808216787108,2.849556723659314,0.9032043484715884,2.484205559573783,4.045032689512455,5.848512182008858,16.317177349158985,2.687198012194706,2.817216440385835,3.395103148663004,0.4485784446185102,1.8689819116917759,4.687831630878583,3.014003447108863,2.9020836861999273,7.3170524353120685,2.758694782496542,0.2699221781144655,2.441146244526906,14.787040891027086,2.9614448966312246,0.0,3.381598851700346,3.049732900021853,12.746072548408767,3.0777737709225192,2.3297834505924633,4.6769070267906825,13.902102607375229,2.9104354149912286,4.500207483512315,5.533506936486612,4.536949221248931,7.598417088489373,7.621798151764971,13.568153790434577,2.7223266716937693,2.934925983209827,4.522691404756343,5.610166881166454,2.7787422441915814,4.069329133032833,5.629530986670497,0.52384752551241,4.583645146614789,3.296149419160062,2.7087148864789095,2.8311229150681907,2.56111528241664,4.730091561851783,16.96461818843078,3.5674317253092704,2.9484235110293087,4.8992747078873045,2.786375365704821,6.282402281947764,4.3780429321645205,3.078828179478864,2.4109615937568405,18.79660840505342,2.385740635481382,1.7756841899729139,2.8308566535248265,1.071477516808499,5.232162461405614
C0073,0.4442665993522546,4.1765963325196385,0.4565931039070655,5.075066486689205,5.65971358779837,0.3043709159342283,4.355992319210516,9.40069165096787,5.218122929633646,1.2124765944240885,3.632878648257737,0.8374263551760521,0.5391561807441697,2.0770096736987966,0.5130414048872142,4.970581369340849,5.039156893600624,12.175433061038468,5.075066486689205,2.055739499054549,1.55621075588225,3.76872138436492,0.6216814609504949,5.226747531434644,0.6437501993514646,3.0809827885567924,0.49517339306709546,12.201841715467829,12.70511933005544,2.5123870800728203,5.657952324534989,6.15053474146841,1.8095782879460052,2.0988373614639553,2.610095652778661,4.731287194810275,4.784220138532255,5.351429227206819,15.556604588480738,2.132028604772808,0.6274008220061525,0.08696237233927143,3.8247329570484907,2.414077957868016,1.3543455307739227,2.200668583540871,0.4978014464794114,8.597442492756166,2.5900819510654878,3.329089232599954,3.742278994579567,14.089246103884989,0.44379635528150035,3.381598851700346,0.0,3.056888388816794,12.070777714505365,2.7566774324480305,1.159170420361182,4.543559794753789,12.404154212370393,0.5043493553706614,5.354832014465922,5.249249674033365,5.045562069791192,9.5205121482808,9.9176823175092,12.70511933005544,1.6535069381056497,0.48727257251571693,5.336606544714742,2.4866403013989387,0.7023347415453888,6.026708521769164,6.477611967398896,2.9142871091953197,4.258036378876661,0.14574293921472986,4.20817502038682,1.275957654068195,4.899935578162623,1.3974128646436892,16.100583257478114,0.5201390034697048,1.9761087218372644,1.569691845970588,3.877637434755892,8.053342757002067,4.983136207784873,0.33084129839090354,1.2000048857812113,16.452207288401596,1.6663793037362176,2.4004422910349046,2.054635945233863,2.821737565027482,4.97745504992431
C0076,3.4119443336559034,7.21385553875497,3.2554498261198432,2.1399643742544194,3.1718758723612783,2.993571574079935,5.628003764846345,7.203181937171142,2.7991367056883454,2.9087666256260025,3.0026170411128335,3.2864670438652164,2.979440127712837,4.8250120323650885,2.9781255061811915,5.995584072055439,2.016018724467504,9.914624530337575,2.1399643742544194,4.402643612466172,4.382954742833461,3.028962509762154,2.895825476147925,2.81009110503731,2.987006808921934,4.911562520835023,3.3682870785673735,10.244892609671242,10.599883861181613,4.750565071807163,6.809370134507379,3.9062418708784703,4.594966224555375,4.3394089359256,2.3057312772570935,2.396298119876409,1.7273318220793052,2.8611366317242632,13.389028542433369,4.254967525985857,3.0092117830133525,3.1355902901740507,3.258170835514795,1.2905656174431495,4.205762809080564,4.513630725100977,2.930061490532042,10.192517319346994,4.614044799423713,2.797708144742787,1.1930199468371356,11.869462350733757,2.963941841702499,3.049732900021853,3.056888388816794,0.0,9.822063716384841,4.917119033573295,2.224904918373477,1.7533764071289375,10.852742126629709,2.9718225267680287,2.2981882808176293,2.59981396376167,2.020049764109018,10.62232331325276,10.671452429668241,10.599883861181613,1.4099108624786725,2.99478294099498,2.2810349752814236,5.4450642300630845,3.063377524866669,7.0519363414707765,3.435008531007689,2.6184980267112064,6.622281249842501,3.1082739453654478,1.5356146486727555,3.701503853491499,2.577529561114702,4.243725585928094,14.011579817186592,3.5578760311815745,4.31632372174474,4.396521460205066,5.36743920879086,9.267822641616425,1.938823321673224,3.0106906579740387,3.2009570117242476,15.857825437780466,1.5161519985368166,1.3909876756329447,4.295956331311843,1.9875716512120505,2.2941273376128533
C0078,12.179562831950138,15.270045175630699,11.95698875043573,7.898757587002131,10.720831795926529,12.19124055856833,15.448339619883779,2.670884357376613,7.042008082182389,12.517197488259947,12.602365281182053,12.685987624042793,12.301347084450676,12.659882021635868,12.287156419024859,15.786125194323326,8.24877523506875,0.11797553218779513,7.898757587002131,13.961133174287932,12.538895218759537,12.57430990631972,12.264265236891557,7.031456933568014,12.358506558776654,14.669355569685944,12.063468047004635,1.4802256019672628,1.0337483605569129,14.374460089872093,16.602093897928963,11.457223149210371,12.592737244857846,13.940406094511415,12.110545759579292,10.82364042559842,8.769792385027033,6.96391434666834,3.5715664534974887,13.89551212636974,12.370255441420516,12.155870283504665,12.828374181059402,11.112573768967719,12.475944441947941,14.093669353668238,12.23491962424644,20.00980490756379,14.308001099003974,12.47747599239719,10.328988215991806,2.0474571964532764,12.23878902152052,12.746072548408767,12.070777714505365,9.822063716384841,0.0,14.57870546858951,11.792088204824504,8.092031307750585,3.366832445450741,12.27708492366744,8.433372905790662,7.232985679026326,8.257708468238766,20.321728864203518,20.206411740686658,1.0337483605569129,10.875402138513017,12.289068593859488,8.392831725196773,13.513508753752072,12.451157925689364,16.814372908923637,7.560572944002787,12.38875891537624,16.24102311070309,12.19304257008101,10.165873105050823,13.169548925682586,10.889360398924017,12.489846527031895,4.232035871862657,12.558967953580648,13.872828937073894,12.546781411331805,15.184205807724663,19.028470723997366,8.430315295221815,12.221244213929772,12.76833354640417,9.75906977023519,11.143944147033116,11.212796003953494,13.893935237799278,11.74865081707299,7.538599181547742
C0079,2.8961409945214442,4.284855106413578,3.084096083940055,7.05103420571461,6.306028109487252,2.5319514587024248,1.938260874682679,11.914664268785225,7.565351468543051,2.0628223735769997,3.418263450642608,1.9707430817605518,2.3602196044095494,3.864936640911587,2.3802180035049414,2.620826670465577,6.871062278816305,14.678272751677895,7.05103420571461,0.70649334287287,3.459166110472206,3.563483547544733,2.3687826674201293,7.575366365537212,2.2814997734434135,0.5656116275223456,3.0288174401318395,14.820239197581548,15.275332155798868,0.25171220227276714,3.1296793467766557,6.44869421665739,3.654980796991597,0.6636858356452953,3.0117353048085285,5.449493025715495,6.466309180661028,7.6666334031689845,18.111995814631815,0.6833808976960852,2.2765991798911966,2.689711744527263,3.4301307304938295,3.71608524849662,3.3289188356093384,0.5622944678333518,2.4285190519492437,5.844072393166527,0.3299306196264606,3.246615587496267,4.976671997613263,16.61791907223648,2.4427024543833324,3.0777737709225192,2.7566774324480305,4.917119033573295,14.57870546858951,0.0,2.7886165338433906,6.652863616969547,15.116433447607893,2.3912597476914623,7.011878656056822,7.469876216090014,6.87134181430999,6.857609883240786,7.378344821449507,15.275332155798868,3.707179390798441,2.3873902924746355,7.0153703503471885,3.592292549404278,2.188678699891593,3.538328399885712,8.192517472390564,2.985752494919485,1.7057167040757606,2.611790563870472,5.384214291681042,1.4895391640092672,5.558750465624581,3.3554990002263883,18.688158010169253,2.437352791130928,0.781694996067767,3.4651385870386675,1.3970738769600817,5.382790438976985,6.75321943321908,2.4986014658288536,1.8133546666289249,19.180243006080598,3.460700046781038,3.6316615471275013,0.7097609626610013,3.4406587445346095,7.170315633407802
